anime_id,jpg_small,jpg_large,webp_small,webp_large
32899,https://cdn.myanimelist.net/images/anime/4/81953t.jpg,https://cdn.myanimelist.net/images/anime/4/81953l.jpg,https://cdn.myanimelist.net/images/anime/4/81953t.webp,https://cdn.myanimelist.net/images/anime/4/81953l.webp
32900,https://cdn.myanimelist.net/images/anime/8/85524t.jpg,https://cdn.myanimelist.net/images/anime/8/85524l.jpg,https://cdn.myanimelist.net/images/anime/8/85524t.webp,https://cdn.myanimelist.net/images/anime/8/85524l.webp
32901,https://cdn.myanimelist.net/images/anime/2/86468t.jpg,https://cdn.myanimelist.net/images/anime/2/86468l.jpg,https://cdn.myanimelist.net/images/anime/2/86468t.webp,https://cdn.myanimelist.net/images/anime/2/86468l.webp
32902,https://cdn.myanimelist.net/images/anime/4/80587t.jpg,https://cdn.myanimelist.net/images/anime/4/80587l.jpg,https://cdn.myanimelist.net/images/anime/4/80587t.webp,https://cdn.myanimelist.net/images/anime/4/80587l.webp
133,https://cdn.myanimelist.net/images/anime/7/75251t.jpg,https://cdn.myanimelist.net/images/anime/7/75251l.jpg,https://cdn.myanimelist.net/images/anime/7/75251t.webp,https://cdn.myanimelist.net/images/anime/7/75251l.webp
136,https://cdn.myanimelist.net/images/anime/1305/132237t.jpg,https://cdn.myanimelist.net/images/anime/1305/132237l.jpg,https://cdn.myanimelist.net/images/anime/1305/132237t.webp,https://cdn.myanimelist.net/images/anime/1305/132237l.webp
137,https://cdn.myanimelist.net/images/anime/1/137t.jpg,https://cdn.myanimelist.net/images/anime/1/137l.jpg,https://cdn.myanimelist.net/images/anime/1/137t.webp,https://cdn.myanimelist.net/images/anime/1/137l.webp
138,https://cdn.myanimelist.net/images/anime/1902/122320t.jpg,https://cdn.myanimelist.net/images/anime/1902/122320l.jpg,https://cdn.myanimelist.net/images/anime/1902/122320t.webp,https://cdn.myanimelist.net/images/anime/1902/122320l.webp
139,https://cdn.myanimelist.net/images/anime/1/139t.jpg,https://cdn.myanimelist.net/images/anime/1/139l.jpg,https://cdn.myanimelist.net/images/anime/1/139t.webp,https://cdn.myanimelist.net/images/anime/1/139l.webp
132,https://cdn.myanimelist.net/images/anime/1056/109721t.jpg,https://cdn.myanimelist.net/images/anime/1056/109721l.jpg,https://cdn.myanimelist.net/images/anime/1056/109721t.webp,https://cdn.myanimelist.net/images/anime/1056/109721l.webp
134,https://cdn.myanimelist.net/images/anime/5/3088t.jpg,https://cdn.myanimelist.net/images/anime/5/3088l.jpg,https://cdn.myanimelist.net/images/anime/5/3088t.webp,https://cdn.myanimelist.net/images/anime/5/3088l.webp
142,https://cdn.myanimelist.net/images/anime/5/20389t.jpg,https://cdn.myanimelist.net/images/anime/5/20389l.jpg,https://cdn.myanimelist.net/images/anime/5/20389t.webp,https://cdn.myanimelist.net/images/anime/5/20389l.webp
135,https://cdn.myanimelist.net/images/anime/12/78317t.jpg,https://cdn.myanimelist.net/images/anime/12/78317l.jpg,https://cdn.myanimelist.net/images/anime/12/78317t.webp,https://cdn.myanimelist.net/images/anime/12/78317l.webp
143,https://cdn.myanimelist.net/images/anime/8/73955t.jpg,https://cdn.myanimelist.net/images/anime/8/73955l.jpg,https://cdn.myanimelist.net/images/anime/8/73955t.webp,https://cdn.myanimelist.net/images/anime/8/73955l.webp
145,https://cdn.myanimelist.net/images/anime/1222/108880t.jpg,https://cdn.myanimelist.net/images/anime/1222/108880l.jpg,https://cdn.myanimelist.net/images/anime/1222/108880t.webp,https://cdn.myanimelist.net/images/anime/1222/108880l.webp
146,https://cdn.myanimelist.net/images/anime/10/21035t.jpg,https://cdn.myanimelist.net/images/anime/10/21035l.jpg,https://cdn.myanimelist.net/images/anime/10/21035t.webp,https://cdn.myanimelist.net/images/anime/10/21035l.webp
147,https://cdn.myanimelist.net/images/anime/5/10227t.jpg,https://cdn.myanimelist.net/images/anime/5/10227l.jpg,https://cdn.myanimelist.net/images/anime/5/10227t.webp,https://cdn.myanimelist.net/images/anime/5/10227l.webp
32915,https://cdn.myanimelist.net/images/anime/2/78979t.jpg,https://cdn.myanimelist.net/images/anime/2/78979l.jpg,https://cdn.myanimelist.net/images/anime/2/78979t.webp,https://cdn.myanimelist.net/images/anime/2/78979l.webp
149,https://cdn.myanimelist.net/images/anime/2/22947t.jpg,https://cdn.myanimelist.net/images/anime/2/22947l.jpg,https://cdn.myanimelist.net/images/anime/2/22947t.webp,https://cdn.myanimelist.net/images/anime/2/22947l.webp
150,https://cdn.myanimelist.net/images/anime/10/10183t.jpg,https://cdn.myanimelist.net/images/anime/10/10183l.jpg,https://cdn.myanimelist.net/images/anime/10/10183t.webp,https://cdn.myanimelist.net/images/anime/10/10183l.webp
151,https://cdn.myanimelist.net/images/anime/6/52103t.jpg,https://cdn.myanimelist.net/images/anime/6/52103l.jpg,https://cdn.myanimelist.net/images/anime/6/52103t.webp,https://cdn.myanimelist.net/images/anime/6/52103l.webp
144,https://cdn.myanimelist.net/images/anime/1552/128388t.jpg,https://cdn.myanimelist.net/images/anime/1552/128388l.jpg,https://cdn.myanimelist.net/images/anime/1552/128388t.webp,https://cdn.myanimelist.net/images/anime/1552/128388l.webp
153,https://cdn.myanimelist.net/images/anime/6/50859t.jpg,https://cdn.myanimelist.net/images/anime/6/50859l.jpg,https://cdn.myanimelist.net/images/anime/6/50859t.webp,https://cdn.myanimelist.net/images/anime/6/50859l.webp
154,https://cdn.myanimelist.net/images/anime/1722/99235t.jpg,https://cdn.myanimelist.net/images/anime/1722/99235l.jpg,https://cdn.myanimelist.net/images/anime/1722/99235t.webp,https://cdn.myanimelist.net/images/anime/1722/99235l.webp
155,https://cdn.myanimelist.net/images/anime/7/23579t.jpg,https://cdn.myanimelist.net/images/anime/7/23579l.jpg,https://cdn.myanimelist.net/images/anime/7/23579t.webp,https://cdn.myanimelist.net/images/anime/7/23579l.webp
32924,https://cdn.myanimelist.net/images/anime/6/84119t.jpg,https://cdn.myanimelist.net/images/anime/6/84119l.jpg,https://cdn.myanimelist.net/images/anime/6/84119t.webp,https://cdn.myanimelist.net/images/anime/6/84119l.webp
157,https://cdn.myanimelist.net/images/anime/12/89535t.jpg,https://cdn.myanimelist.net/images/anime/12/89535l.jpg,https://cdn.myanimelist.net/images/anime/12/89535t.webp,https://cdn.myanimelist.net/images/anime/12/89535l.webp
158,https://cdn.myanimelist.net/images/anime/1994/114208t.jpg,https://cdn.myanimelist.net/images/anime/1994/114208l.jpg,https://cdn.myanimelist.net/images/anime/1994/114208t.webp,https://cdn.myanimelist.net/images/anime/1994/114208l.webp
156,https://cdn.myanimelist.net/images/anime/8/17167t.jpg,https://cdn.myanimelist.net/images/anime/8/17167l.jpg,https://cdn.myanimelist.net/images/anime/8/17167t.webp,https://cdn.myanimelist.net/images/anime/8/17167l.webp
160,https://cdn.myanimelist.net/images/anime/1094/109008t.jpg,https://cdn.myanimelist.net/images/anime/1094/109008l.jpg,https://cdn.myanimelist.net/images/anime/1094/109008t.webp,https://cdn.myanimelist.net/images/anime/1094/109008l.webp
161,https://cdn.myanimelist.net/images/anime/10/77408t.jpg,https://cdn.myanimelist.net/images/anime/10/77408l.jpg,https://cdn.myanimelist.net/images/anime/10/77408t.webp,https://cdn.myanimelist.net/images/anime/10/77408l.webp
32930,https://cdn.myanimelist.net/images/anime/5/80112t.jpg,https://cdn.myanimelist.net/images/anime/5/80112l.jpg,https://cdn.myanimelist.net/images/anime/5/80112t.webp,https://cdn.myanimelist.net/images/anime/5/80112l.webp
163,https://cdn.myanimelist.net/images/anime/1110/98247t.jpg,https://cdn.myanimelist.net/images/anime/1110/98247l.jpg,https://cdn.myanimelist.net/images/anime/1110/98247t.webp,https://cdn.myanimelist.net/images/anime/1110/98247l.webp
164,https://cdn.myanimelist.net/images/anime/7/75919t.jpg,https://cdn.myanimelist.net/images/anime/7/75919l.jpg,https://cdn.myanimelist.net/images/anime/7/75919t.webp,https://cdn.myanimelist.net/images/anime/7/75919l.webp
165,https://cdn.myanimelist.net/images/anime/13/75168t.jpg,https://cdn.myanimelist.net/images/anime/13/75168l.jpg,https://cdn.myanimelist.net/images/anime/13/75168t.webp,https://cdn.myanimelist.net/images/anime/13/75168l.webp
166,https://cdn.myanimelist.net/images/anime/1190/95421t.jpg,https://cdn.myanimelist.net/images/anime/1190/95421l.jpg,https://cdn.myanimelist.net/images/anime/1190/95421t.webp,https://cdn.myanimelist.net/images/anime/1190/95421l.webp
32935,https://cdn.myanimelist.net/images/anime/7/81992t.jpg,https://cdn.myanimelist.net/images/anime/7/81992l.jpg,https://cdn.myanimelist.net/images/anime/7/81992t.webp,https://cdn.myanimelist.net/images/anime/7/81992l.webp
32936,https://cdn.myanimelist.net/images/anime/8/86525t.jpg,https://cdn.myanimelist.net/images/anime/8/86525l.jpg,https://cdn.myanimelist.net/images/anime/8/86525t.webp,https://cdn.myanimelist.net/images/anime/8/86525l.webp
32937,https://cdn.myanimelist.net/images/anime/2/83188t.jpg,https://cdn.myanimelist.net/images/anime/2/83188l.jpg,https://cdn.myanimelist.net/images/anime/2/83188t.webp,https://cdn.myanimelist.net/images/anime/2/83188l.webp
170,https://cdn.myanimelist.net/images/anime/12/86890t.jpg,https://cdn.myanimelist.net/images/anime/12/86890l.jpg,https://cdn.myanimelist.net/images/anime/12/86890t.webp,https://cdn.myanimelist.net/images/anime/12/86890l.webp
169,https://cdn.myanimelist.net/images/anime/12/20669t.jpg,https://cdn.myanimelist.net/images/anime/12/20669l.jpg,https://cdn.myanimelist.net/images/anime/12/20669t.webp,https://cdn.myanimelist.net/images/anime/12/20669l.webp
168,https://cdn.myanimelist.net/images/anime/8/89882t.jpg,https://cdn.myanimelist.net/images/anime/8/89882l.jpg,https://cdn.myanimelist.net/images/anime/8/89882t.webp,https://cdn.myanimelist.net/images/anime/8/89882l.webp
167,https://cdn.myanimelist.net/images/anime/1238/94717t.jpg,https://cdn.myanimelist.net/images/anime/1238/94717l.jpg,https://cdn.myanimelist.net/images/anime/1238/94717t.webp,https://cdn.myanimelist.net/images/anime/1238/94717l.webp
174,https://cdn.myanimelist.net/images/anime/1507/101835t.jpg,https://cdn.myanimelist.net/images/anime/1507/101835l.jpg,https://cdn.myanimelist.net/images/anime/1507/101835t.webp,https://cdn.myanimelist.net/images/anime/1507/101835l.webp
173,https://cdn.myanimelist.net/images/anime/8/37549t.jpg,https://cdn.myanimelist.net/images/anime/8/37549l.jpg,https://cdn.myanimelist.net/images/anime/8/37549t.webp,https://cdn.myanimelist.net/images/anime/8/37549l.webp
175,https://cdn.myanimelist.net/images/anime/9/21036t.jpg,https://cdn.myanimelist.net/images/anime/9/21036l.jpg,https://cdn.myanimelist.net/images/anime/9/21036t.webp,https://cdn.myanimelist.net/images/anime/9/21036l.webp
177,https://cdn.myanimelist.net/images/anime/9/6555t.jpg,https://cdn.myanimelist.net/images/anime/9/6555l.jpg,https://cdn.myanimelist.net/images/anime/9/6555t.webp,https://cdn.myanimelist.net/images/anime/9/6555l.webp
178,https://cdn.myanimelist.net/images/anime/8/53571t.jpg,https://cdn.myanimelist.net/images/anime/8/53571l.jpg,https://cdn.myanimelist.net/images/anime/8/53571t.webp,https://cdn.myanimelist.net/images/anime/8/53571l.webp
32947,https://cdn.myanimelist.net/images/anime/6/79158t.jpg,https://cdn.myanimelist.net/images/anime/6/79158l.jpg,https://cdn.myanimelist.net/images/anime/6/79158t.webp,https://cdn.myanimelist.net/images/anime/6/79158l.webp
180,https://cdn.myanimelist.net/images/anime/5/75446t.jpg,https://cdn.myanimelist.net/images/anime/5/75446l.jpg,https://cdn.myanimelist.net/images/anime/5/75446t.webp,https://cdn.myanimelist.net/images/anime/5/75446l.webp
32949,https://cdn.myanimelist.net/images/anime/5/83937t.jpg,https://cdn.myanimelist.net/images/anime/5/83937l.jpg,https://cdn.myanimelist.net/images/anime/5/83937t.webp,https://cdn.myanimelist.net/images/anime/5/83937l.webp
182,https://cdn.myanimelist.net/images/anime/5/30689t.jpg,https://cdn.myanimelist.net/images/anime/5/30689l.jpg,https://cdn.myanimelist.net/images/anime/5/30689t.webp,https://cdn.myanimelist.net/images/anime/5/30689l.webp
32951,https://cdn.myanimelist.net/images/anime/8/85593t.jpg,https://cdn.myanimelist.net/images/anime/8/85593l.jpg,https://cdn.myanimelist.net/images/anime/8/85593t.webp,https://cdn.myanimelist.net/images/anime/8/85593l.webp
181,https://cdn.myanimelist.net/images/anime/4/75447t.jpg,https://cdn.myanimelist.net/images/anime/4/75447l.jpg,https://cdn.myanimelist.net/images/anime/4/75447t.webp,https://cdn.myanimelist.net/images/anime/4/75447l.webp
185,https://cdn.myanimelist.net/images/anime/1384/127972t.jpg,https://cdn.myanimelist.net/images/anime/1384/127972l.jpg,https://cdn.myanimelist.net/images/anime/1384/127972t.webp,https://cdn.myanimelist.net/images/anime/1384/127972l.webp
186,https://cdn.myanimelist.net/images/anime/8/12750t.jpg,https://cdn.myanimelist.net/images/anime/8/12750l.jpg,https://cdn.myanimelist.net/images/anime/8/12750t.webp,https://cdn.myanimelist.net/images/anime/8/12750l.webp
187,https://cdn.myanimelist.net/images/anime/13/40397t.jpg,https://cdn.myanimelist.net/images/anime/13/40397l.jpg,https://cdn.myanimelist.net/images/anime/13/40397t.webp,https://cdn.myanimelist.net/images/anime/13/40397l.webp
32954,https://cdn.myanimelist.net/images/anime/5/79113t.jpg,https://cdn.myanimelist.net/images/anime/5/79113l.jpg,https://cdn.myanimelist.net/images/anime/5/79113t.webp,https://cdn.myanimelist.net/images/anime/5/79113l.webp
189,https://cdn.myanimelist.net/images/anime/1153/99366t.jpg,https://cdn.myanimelist.net/images/anime/1153/99366l.jpg,https://cdn.myanimelist.net/images/anime/1153/99366t.webp,https://cdn.myanimelist.net/images/anime/1153/99366l.webp
190,https://cdn.myanimelist.net/images/anime/3/10289t.jpg,https://cdn.myanimelist.net/images/anime/3/10289l.jpg,https://cdn.myanimelist.net/images/anime/3/10289t.webp,https://cdn.myanimelist.net/images/anime/3/10289l.webp
183,https://cdn.myanimelist.net/images/anime/8/17885t.jpg,https://cdn.myanimelist.net/images/anime/8/17885l.jpg,https://cdn.myanimelist.net/images/anime/8/17885t.webp,https://cdn.myanimelist.net/images/anime/8/17885l.webp
184,https://cdn.myanimelist.net/images/anime/3/75162t.jpg,https://cdn.myanimelist.net/images/anime/3/75162l.jpg,https://cdn.myanimelist.net/images/anime/3/75162t.webp,https://cdn.myanimelist.net/images/anime/3/75162l.webp
32961,https://cdn.myanimelist.net/images/anime/4/82161t.jpg,https://cdn.myanimelist.net/images/anime/4/82161l.jpg,https://cdn.myanimelist.net/images/anime/4/82161t.webp,https://cdn.myanimelist.net/images/anime/4/82161l.webp
194,https://cdn.myanimelist.net/images/anime/12/76289t.jpg,https://cdn.myanimelist.net/images/anime/12/76289l.jpg,https://cdn.myanimelist.net/images/anime/12/76289t.webp,https://cdn.myanimelist.net/images/anime/12/76289l.webp
195,https://cdn.myanimelist.net/images/anime/1371/138517t.jpg,https://cdn.myanimelist.net/images/anime/1371/138517l.jpg,https://cdn.myanimelist.net/images/anime/1371/138517t.webp,https://cdn.myanimelist.net/images/anime/1371/138517l.webp
196,https://cdn.myanimelist.net/images/anime/1621/100229t.jpg,https://cdn.myanimelist.net/images/anime/1621/100229l.jpg,https://cdn.myanimelist.net/images/anime/1621/100229t.webp,https://cdn.myanimelist.net/images/anime/1621/100229l.webp
197,https://cdn.myanimelist.net/images/anime/7/22990t.jpg,https://cdn.myanimelist.net/images/anime/7/22990l.jpg,https://cdn.myanimelist.net/images/anime/7/22990t.webp,https://cdn.myanimelist.net/images/anime/7/22990l.webp
198,https://cdn.myanimelist.net/images/anime/13/12343t.jpg,https://cdn.myanimelist.net/images/anime/13/12343l.jpg,https://cdn.myanimelist.net/images/anime/13/12343t.webp,https://cdn.myanimelist.net/images/anime/13/12343l.webp
199,https://cdn.myanimelist.net/images/anime/6/79597t.jpg,https://cdn.myanimelist.net/images/anime/6/79597l.jpg,https://cdn.myanimelist.net/images/anime/6/79597t.webp,https://cdn.myanimelist.net/images/anime/6/79597l.webp
32962,https://cdn.myanimelist.net/images/anime/8/81186t.jpg,https://cdn.myanimelist.net/images/anime/8/81186l.jpg,https://cdn.myanimelist.net/images/anime/8/81186t.webp,https://cdn.myanimelist.net/images/anime/8/81186l.webp
201,https://cdn.myanimelist.net/images/anime/2/22130t.jpg,https://cdn.myanimelist.net/images/anime/2/22130l.jpg,https://cdn.myanimelist.net/images/anime/2/22130t.webp,https://cdn.myanimelist.net/images/anime/2/22130l.webp
202,https://cdn.myanimelist.net/images/anime/5/59403t.jpg,https://cdn.myanimelist.net/images/anime/5/59403l.jpg,https://cdn.myanimelist.net/images/anime/5/59403t.webp,https://cdn.myanimelist.net/images/anime/5/59403l.webp
200,https://cdn.myanimelist.net/images/anime/1644/131230t.jpg,https://cdn.myanimelist.net/images/anime/1644/131230l.jpg,https://cdn.myanimelist.net/images/anime/1644/131230t.webp,https://cdn.myanimelist.net/images/anime/1644/131230l.webp
203,https://cdn.myanimelist.net/images/anime/12/6030t.jpg,https://cdn.myanimelist.net/images/anime/12/6030l.jpg,https://cdn.myanimelist.net/images/anime/12/6030t.webp,https://cdn.myanimelist.net/images/anime/12/6030l.webp
205,https://cdn.myanimelist.net/images/anime/1375/121599t.jpg,https://cdn.myanimelist.net/images/anime/1375/121599l.jpg,https://cdn.myanimelist.net/images/anime/1375/121599t.webp,https://cdn.myanimelist.net/images/anime/1375/121599l.webp
206,https://cdn.myanimelist.net/images/anime/1065/92495t.jpg,https://cdn.myanimelist.net/images/anime/1065/92495l.jpg,https://cdn.myanimelist.net/images/anime/1065/92495t.webp,https://cdn.myanimelist.net/images/anime/1065/92495l.webp
207,https://cdn.myanimelist.net/images/anime/1644/92493t.jpg,https://cdn.myanimelist.net/images/anime/1644/92493l.jpg,https://cdn.myanimelist.net/images/anime/1644/92493t.webp,https://cdn.myanimelist.net/images/anime/1644/92493l.webp
208,https://cdn.myanimelist.net/images/anime/1824/98849t.jpg,https://cdn.myanimelist.net/images/anime/1824/98849l.jpg,https://cdn.myanimelist.net/images/anime/1824/98849t.webp,https://cdn.myanimelist.net/images/anime/1824/98849l.webp
32977,https://cdn.myanimelist.net/images/anime/2/84193t.jpg,https://cdn.myanimelist.net/images/anime/2/84193l.jpg,https://cdn.myanimelist.net/images/anime/2/84193t.webp,https://cdn.myanimelist.net/images/anime/2/84193l.webp
